,Title,Published_date,Views,Likes,Comments,Month
5816,Dance Off | National Geographic,2014-02-20,11302,57,9,Feb
5817,Foot Fear | National Geographic,2014-02-20,17229,65,14,Feb
5818,"Time-Lapse: Mesmerizing ""Stormscapes"" Dominate Skies | National Geographic",2014-02-20,1314786,3601,118,Feb
5819,Where Does Road Salt Come From? | National Geographic,2014-02-19,61284,394,41,Feb
5820,"Meet Our Vintage Collection Archivist, Bill Bonner | National Geographic",2014-02-18,65943,1123,38,Feb
5821,Don't Tread on Me | Building Wild,2014-02-18,13939,65,4,Feb
5822,Where are you Lisa Mouse? | Diggers,2014-02-18,16581,55,4,Feb
5823,The Coordinates | Diggers,2014-02-18,8606,22,3,Feb
5824,Container Caravan | Building Wild,2014-02-18,15621,41,5,Feb
5825,Termite-Inspired Robots Can Build Unsupervised | National Geographic,2014-02-17,104891,890,92,Feb
5826,Numerical Intuition | Brain Games,2014-02-17,23258,186,5,Feb
5827,Tap Into Your Brain's Stored Power | Brain Games,2014-02-17,3235248,38224,14533,Feb
5828,What Makes Angry Birds Soar? | Nat Geo Live,2014-02-17,57555,217,24,Feb
5829,Proud Alaskan | Ultimate Survival,2014-02-16,22416,135,32,Feb
5830,Hungry for the Truth | National Geographic,2014-02-14,8492,32,3,Feb
5831,Curse Your Pain Away | National Geographic,2014-02-14,16228,132,26,Feb
5832,You're Wrong | National Geographic,2014-02-14,9169,39,5,Feb
5833,I Have To Go Potty | National Geographic,2014-02-14,7931,75,3,Feb
5834,Everyone Cheats A Little | National Geographic,2014-02-14,23492,269,24,Feb
5835,For the Birds | National Geographic,2014-02-14,13093,65,10,Feb
5836,Behind the Scenes - Promo | Wicked Tuna,2014-02-14,11406,49,7,Feb
5837,Do You Know Where Your Roses Come From? | National Geographic,2014-02-14,80826,2052,21,Feb
5838,The Love Collection | National Geographic,2014-02-14,30122,517,15,Feb
5839,Male Hummingbirds Sing for Sex | National Geographic,2014-02-13,38514,348,18,Feb
5840,Mudslide Mayhem | National Geographic,2014-02-13,62380,187,96,Feb
5841,Battling India's Illegal Tiger Trade | National Geographic,2014-02-12,114665,1493,241,Feb
5842,Episode 10: Winner Takes All | Seavey vs. Seavey,2014-02-12,19343,95,9,Feb
5843,"Episode 8: Ready, Set, Mush! | Seavey vs. Seavey",2014-02-12,15485,74,2,Feb
5844,Episode 9: Home Stretch | Seavey vs. Seavey,2014-02-12,17957,87,4,Feb
5845,Episode 7: Family Face-Off | Seavey vs. Seavey,2014-02-12,17038,83,5,Feb
5846,Episode 6: Practice Makes Perfect | Seavey vs. Seavey,2014-02-12,18045,117,3,Feb
5847,Episode 4: Breakfast of Champions | Seavey vs. Seavey,2014-02-12,33306,219,23,Feb
5848,Episode 3: Hot Shots | Seavey vs. Seavey,2014-02-12,15828,86,6,Feb
5849,Episode 2: No Place Like Home | Seavey vs. Seavey,2014-02-12,21210,110,5,Feb
5850,"Episode 1: Like Father, Like Son | Seavey vs. Seavey",2014-02-12,38929,203,15,Feb
5851,Episode 5: Name That Dog! | Seavey vs. Seavey,2014-02-12,31411,197,23,Feb
5852,"Meet Kilian Jornet, 2014 Adventurer of the Year | National Geographic",2014-02-12,48656,393,10,Feb
5853,Proof: Randy Olson on Bridging Cultural Differences | National Geographic,2014-02-11,4303,56,5,Feb
5854,A Colorado Bench | National Geographic,2014-02-11,7519,127,8,Feb
5855,Measure Twice | National Geographic,2014-02-11,7598,67,4,Feb
5856,Weakest Link | Building Wild,2014-02-11,15984,90,16,Feb
5857,Off To School | Building Wild,2014-02-11,6572,35,1,Feb
5858,Prickly Love: Echidnas Caught Mating | National Geographic,2014-02-10,398586,1341,202,Feb
5859,Telling the Story: 125 Years of National Geographic Writing | Nat Geo Live,2014-02-10,18135,147,10,Feb
5860,Sean and the Bear | Ultimate Survival,2014-02-09,18115,128,21,Feb
5861,Gone with the Wind | Ultimate Survival,2014-02-09,7313,55,5,Feb
5862,A Hot Mess | Wicked Tuna,2014-02-09,137339,481,16,Feb
5863,The Hard Way | Wicked Tuna,2014-02-09,19931,117,3,Feb
5864,Wicked Tuna - Season 3 Trailer | Wicked Tuna,2014-02-07,5355,28,11,Feb
5865,Wicked Tuna - Season 3 Teaser | Wicked Tuna,2014-02-07,4197,14,7,Feb
5866,"Snowboarder Kevin Pearce, From Crash to Giving Back | National Geographic",2014-02-07,91954,465,19,Feb
5867,Mick Mansion | The Legend of Mick Dodge,2014-02-07,126124,479,15,Feb
5868,Knot a Message | The Legend of Mick Dodge,2014-02-07,212452,733,32,Feb
5869,Hunting Shrooms | The Legend of Mick Dodge,2014-02-07,154276,619,58,Feb
5870,Devil's Club | The Legend of Mick Dodge,2014-02-07,315613,982,44,Feb
5871,Wicked Tuna's Captain Paul | Wicked Tuna,2014-02-06,54715,110,10,Feb
5872,"Wicked Tuna Trailer - Old Rivals, New Blood | Wicked Tuna",2014-02-06,36124,67,6,Feb
5873,Wicked Tuna's Captain T.J. | Wicked Tuna,2014-02-06,38751,130,26,Feb
5874,Wicked Tuna's Captain Dave | Wicked Tuna,2014-02-06,19012,59,7,Feb
5875,Wicked Tuna's Captain Tyler | Wicked Tuna,2014-02-06,63775,283,20,Feb
5876,Wicked Tuna's Captain Marciano | Wicked Tuna,2014-02-06,68611,253,10,Feb
5877,Hope for Egypt's Nubians in First-Ever Inclusion | National Geographic,2014-02-06,151735,2019,1591,Feb
5878,Funnel of Terror | National Geographic,2014-02-06,37238,227,100,Feb
5879,5 Grown Men Vs. 1 Big Snake | National Geographic,2014-02-06,17634090,23037,3185,Feb
5880,Building the Largest Space Telescope Ever | National Geographic,2014-02-05,270640,3062,382,Feb
5881,Traveling? Go Where the Locals Go | National Geographic,2014-02-04,14083,181,10,Feb
5882,Who's Buying? | Building Wild,2014-02-04,23768,123,17,Feb
5883,Pontoon Boats Strategy | Building Wild,2014-02-04,9430,24,7,Feb
5884,Wicked Tuna Oceans PSA | Wicked Tuna,2014-02-04,3118,20,2,Feb
5885,Diggers | National Geographic,2014-02-04,9742,24,8,Feb
5886,Photographing the Grand Canyon from Space | National Geographic,2014-02-04,161720,1729,110,Feb
5887,Tuffy Tales: Blindfolded Driving | Building Wild,2014-02-04,5365,26,3,Feb
5888,Making Fireworks for the Chinese New Year | National Geographic,2014-02-03,38090,210,11,Feb
5889,Mike Libecki & Cory Richards: Antarctic Mountain Climbing | Nat Geo Live,2014-02-03,97295,770,45,Feb
5890,Risky Business | Ultimate Survival,2014-02-02,13614,74,23,Feb
5891,Polar Bear Fishing | Ultimate Survival,2014-02-02,18463,79,11,Feb
5892,Mick-chanic | The Legend of Mick Dodge,2014-01-31,718630,3128,342,Jan
5893,Alien Invasion | The Legend of Mick Dodge,2014-01-31,398815,1669,135,Jan
5894,Super Suction | National Geographic,2014-01-31,32416,65,37,Jan
5895,The Biggest Bang | National Geographic,2014-01-31,26496,98,39,Jan
5896,Cracking Down on Sports Concussions | National Geographic,2014-01-31,21305,123,15,Jan
5897,Deconstructing the Barn | Building Wild,2014-01-31,17116,43,3,Jan
5898,The Old-Fashioned Way | Building Wild,2014-01-31,19335,44,3,Jan
5899,Weapons Master | The Legend of Mick Dodge,2014-01-30,515761,1632,51,Jan
5900,Stick Trick | The Legend of Mick Dodge,2014-01-30,242365,827,33,Jan
5901,Say My Name | National Geographic,2014-01-30,16795,37,17,Jan
5902,Cushion of Air | National Geographic,2014-01-30,23127,55,46,Jan
5903,Beautiful 3-D Brain Scans Show Every Synapse | National Geographic,2014-01-30,392771,4253,193,Jan
5904,Gator Fury | National Geographic,2014-01-30,33395,162,67,Jan
5905,High Heat Above the Street | National Geographic,2014-01-30,14962,82,40,Jan
5906,Icy Roads Ahead | National Geographic,2014-01-30,29865,162,67,Jan
5907,A Current Affair | National Geographic,2014-01-30,18267,81,41,Jan
5908,Time-Lapse: Spectacular Landscapes of the Southwest U.S. | National Geographic,2014-01-29,176206,1833,163,Jan
5909,DIY - The Stress Game | Brain Games,2014-01-28,154257,824,69,Jan
5910,Proof: William Albert Allard on Capturing Moments | National Geographic,2014-01-28,26155,435,20,Jan
5911,Back in Time | Building Wild,2014-01-28,16370,69,8,Jan
5912,Road's Going to Hell Fast | Building Wild,2014-01-28,18642,51,4,Jan
5913,DIY - The Awareness Game | Brain Games,2014-01-28,136931,630,42,Jan
5914,Jason SIlva on Awareness | Brain Games,2014-01-28,22774,132,18,Jan
5915,Wicked Tuna - Season 3 Preview | Wicked Tuna,2014-01-27,6695,35,9,Jan
5916,What's Your Dream Storytelling Project? | National Geographic,2014-01-27,20672,314,29,Jan
5917,Not Afraid to Ask for Directions | Brain Games,2014-01-27,562949,5137,267,Jan
5918,A Double Dutch | Brain Games,2014-01-27,754841,3107,294,Jan
5919,Steve Winter & Alan Rabinowitz: Tigers Forever | Nat Geo Live,2014-01-27,384117,1072,99,Jan
5920,Cougars: From the Mountains to Hollywood | Nat Geo Live,2014-01-27,47126,359,20,Jan
5921,How an Amateur Built the World's Biggest Dome,2014-01-24,2446732,53695,1381,Jan
5922,Hangout With Hi-Tech Explorers | National Geographic,2014-01-24,0,73,11,Jan
5923,Elephant Seal on the Loose | Do or Die,2014-01-24,346411,1663,405,Jan
5924,Rollover | Do or Die,2014-01-24,86463,490,159,Jan
5925,The Truth Hurts | Duck Quacks Don't Echo,2014-01-24,57185,336,54,Jan
5926,A True Clue | Duck Quacks Don't Echo,2014-01-24,9336,40,6,Jan
5927,Proof: Paul Nicklen on Protecting the Arctic | National Geographic,2014-01-23,16842,219,17,Jan
5928,Buggin' Out | Duck Quacks Don't Echo,2014-01-23,12888,32,5,Jan
5929,Dancing on the Ceiling | Duck Quacks Don't Echo,2014-01-23,19583,60,54,Jan
5930,Flooded Boat | Do or Die,2014-01-23,62953,314,88,Jan
5931,Snarling Canines | Do or Die,2014-01-23,426442,3269,718,Jan
5932,Bear Alarm | The Legend of Mick Dodge,2014-01-23,503794,1706,102,Jan
5933,Mick & Karl's Wild Ride | The Legend of Mick Dodge,2014-01-23,26569,132,5,Jan
5934,Jason Silva on Stress | Brain Games,2014-01-22,26230,249,19,Jan
5935,"Burn Baby, Burn | The Legend of Mick Dodge",2014-01-22,216607,736,23,Jan
5936,Housewarming Party | The Legend of Mick Dodge,2014-01-22,257608,1105,34,Jan
5937,Manatee Death Toll Highest Ever Recorded | National Geographic,2014-01-22,110334,480,107,Jan
5938,Making Snow for the Olympics | National Geographic,2014-01-21,192856,735,41,Jan
5939,Blow a Gasket | Building Wild,2014-01-21,23584,86,17,Jan
5940,A Bad Idea! | Building Wild,2014-01-21,35380,80,88,Jan
5941,Emily Ainsworth: Inside a Mexican Circus | Nat Geo Live,2014-01-20,7016400,8802,1068,Jan
5942,Photographing the Civil Rights Movement | National Geographic,2014-01-20,8890,91,4,Jan
5943,Clowning Around | None of the Above,2014-01-20,6241,17,13,Jan
5944,Your Memory Under Stress | Brain Games,2014-01-20,95703,526,37,Jan
5945,Video Diary Ep 6: Mountaineers | Ultimate Survival,2014-01-20,7274,30,4,Jan
5946,Seth Versus Shrimp | Duck Quacks Don't Echo,2014-01-20,20755,170,36,Jan
5947,Bona Fide Fact? | Duck Quacks Don't Echo,2014-01-20,6383,83,9,Jan
5948,Following Directions | Brain Games,2014-01-20,151753,880,39,Jan
5949,Sinkhole Ground Zero | Sinkholes Swallowed,2014-01-20,63124,375,52,Jan
5950,Soundproof? | None of the Above,2014-01-20,28600,90,148,Jan
5951,Video Diary Ep 6: Endurance | Ultimate Survival,2014-01-20,7269,28,2,Jan
5952,Swallowed While Sleeping | Sinkholes Swallowed,2014-01-20,10858,63,9,Jan
5953,Photographer Danny Lyon Reflects on an Iconic Career | National Geographic,2014-01-20,9349,84,2,Jan
5954,Issuing an EPO | Kentucky Justice,2014-01-19,120396,405,41,Jan
5955,Something's Not Right | Kentucky Justice,2014-01-19,3819327,13601,457,Jan
5956,Sticky Situation | Ultimate Survival,2014-01-19,13025,76,12,Jan
5957,High and Low | Ultimate Survival,2014-01-19,8653,57,5,Jan
5958,Swim Where? | Duck Quaks Don't Echo,2014-01-17,31671,198,57,Jan
5959,In a Pinch | Duck Quaks Don't Echo,2014-01-17,12456,112,13,Jan
5960,"Skulls Found in ""Evil"" Maya Sinkhole | National Geographic",2014-01-17,252227,3052,156,Jan
5961,Raging Momma Elephant | Do or Die,2014-01-16,49148,278,105,Jan
5962,The Walls are Coming Down | Do or Die,2014-01-16,116815,670,298,Jan
5963,Dead Man's Corner | Do or Die,2014-01-16,62376,387,148,Jan
5964,On the Edge | Do or Die,2014-01-16,71720,441,125,Jan
5965,"""Narcoleptic"" Alligator & Other Gators ""Film"" Their Day | National Geographic",2014-01-16,93499,772,58,Jan
5966,Hangout: Meet the Adventurers of the Year | National Geographic,2014-01-15,0,94,15,Jan
5967,Take the Money... and Run? | Brain Games,2014-01-15,2710219,27700,2322,Jan
5968,Making the Impossible Possible | Brain Games,2014-01-15,116623,836,90,Jan
5969,"Musical Moments From Sochi, Russia | National Geographic",2014-01-15,9080,96,27,Jan
5970,A River Run | The Legend of Mick Dodge,2014-01-15,141367,474,10,Jan
5971,System Flush | The Legend of Mick Dodge,2014-01-15,393313,1412,49,Jan
5972,The Skull Clue | The Legend of Mick Dodge,2014-01-14,117017,361,20,Jan
5973,Smoking Out Gabu | The Legend of Mick Dodge,2014-01-14,287452,1099,55,Jan
5974,Mighty Maggots | The Legend of Mick Dodge,2014-01-14,241380,1003,158,Jan
5975,Running for Road Kill | The Legend of Mick Dodge,2014-01-14,434706,1293,86,Jan
5976,Proof: Michael Nichols on Never Looking Back,2014-01-14,13274,205,10,Jan
5977,DIY - The Trust Game | Brain Games,2014-01-14,241503,1978,51,Jan
5978,Jason Silva on Aging | Brain Games,2014-01-14,17820,114,16,Jan
5979,DIY - The Age Game | Brain Games,2014-01-14,164297,894,60,Jan
5980,Jason Silva on Trust | Brain Games,2014-01-14,15493,166,7,Jan
5981,The Clients | Building Wild,2014-01-14,8397,44,1,Jan
5982,A Truck That's a Cabin | Building Wild,2014-01-14,17815,65,20,Jan
5983,Bare Foot | The Legend of Mick Dodge,2014-01-14,243368,919,92,Jan
5984,Meet the World's Biggest Bat,2014-01-13,290512,2543,243,Jan
5985,Ultimate Survival Alaska: Video Diary Ep 5: Endurance,2014-01-13,14991,49,8,Jan
5986,Ultimate Survival Alaska: Video Diary Ep 5: Military,2014-01-13,41006,197,18,Jan
5987,Ultimate Survival Alaska: Video Diary Ep 5: Mountaineers,2014-01-13,5312,22,4,Jan
5988,Tim Cope: On the Trail of Genghis Khan | Nat Geo Live,2014-01-13,164439,1924,80,Jan
5989,Man Down | Ultimate Survival,2014-01-12,25766,223,35,Jan
5990,Ice Man | Ultimate Survival,2014-01-12,34594,164,19,Jan
5991,DIY - The Color Game | Brain Games,2014-01-10,126273,724,446,Jan
5992,"Bigfoot, USA | National Geographic",2014-01-10,229434,655,43,Jan
5993,Huge Stork vs. Lungfish | National Geographic,2014-01-10,229089,1302,120,Jan
5994,The Air's Too Thin Up Here | Do or Die,2014-01-09,29660,161,73,Jan
5995,Building Wild: Tuffy Tales: Peeing on a Fence | Building Wild,2014-01-09,11550,38,4,Jan
5996,Trapped in a Vortex | Do or Die,2014-01-09,38035,152,72,Jan
5997,If I Only Had a Brain | Duck Quacks Don't Echo,2014-01-09,15284,68,17,Jan
5998,Built Cup Tough | Duck Quacks Don't Echo,2014-01-09,23742,73,96,Jan
5999,The Nose Knows | Duck Quacks Don't Echo,2014-01-09,9754,53,12,Jan
6000,The Sasquatch Killer | National Geographic,2014-01-09,479307,2523,1413,Jan
6001,Neon Sharks Caught on Camera | National Geographic,2014-01-09,455174,3690,223,Jan
6002,Snake Bite | Do or Die,2014-01-09,276983,1331,363,Jan
6003,Avalanche | Do or Die,2014-01-09,393383,1359,251,Jan
6004,Video Diary Ep 4: Endurance | Ultimate Survival,2014-01-09,17339,93,11,Jan
6005,How to Survive an Anaconda Bite | National Geographic,2014-01-08,160587,893,107,Jan
6006,To the Ends of the Earth | National Geographic,2014-01-07,57607,277,19,Jan
6007,Bigfoot on a Camera Phone | National Geographic,2014-01-07,2110434,15359,2659,Jan
6008,Bigfoot of the Himalayas | National Geographic,2014-01-07,492348,2357,155,Jan
6009,The Photograph | National Geographic,2014-01-07,30292,206,17,Jan
6010,Would You Eat Live Octopus? | National Geographic,2014-01-07,354830,2258,848,Jan
6011,Building Wild: Tuffy Tales: Must Find Water | Building Wild,2014-01-07,12381,25,1,Jan
6012,Building Wild Extended Trailer | National Geographic,2014-01-07,92640,380,13,Jan
6013,Selling Survival: Episode 15: Bugging Out | National Geographic,2014-01-07,23890,176,0,Jan
6014,Selling Survival: Episode 14: Protection | National Geographic,2014-01-07,19959,139,0,Jan
6015,DIY - The Clothing Game | Brain Games,2014-01-07,130284,1165,81,Jan
6016,Jason Silva on Attraction | Brain Games,2014-01-07,88861,1019,58,Jan
6017,Jason Silva on Color | Brain Games,2014-01-07,247299,607,30,Jan
6018,Ep 4: Mountaineers -  Video Diary | Ultimate Survival,2014-01-07,12715,35,5,Jan
6019,Ep 2: Mountaineers - Video Diary | Ultimate Survival,2014-01-07,5836,20,3,Jan
6020,Ep 3: Military - Video Diary | Ultimate Survival,2014-01-07,8163,27,5,Jan
6021,Ep 3: Woodsmen - Video Diary | Ultimate Survival,2014-01-07,7684,23,4,Jan
6022,Ep 2: Military - Video Diary | Ultimate Survival,2014-01-07,11191,46,4,Jan
6023,Ep 4: Military - Video Diary | Ultimate Survival,2014-01-07,11445,21,2,Jan
6024,Ep 2: Endurance - Video Diary | Ultimate Survival,2014-01-07,7433,30,3,Jan
6025,Ep 2: Woodsmen - Video Diary | Ultimate Survival,2014-01-07,12712,15,1,Jan
6026,Ep 3: Endurance - Video Diary | Ultimate Survival,2014-01-07,6155,8,1,Jan
6027,Ep 3: Mountaineers - Video Diary | Ultimate Survival,2014-01-07,5003,10,0,Jan
6028,Ep 1: Military - Video Diary | Ultimate Survival,2014-01-07,25883,141,15,Jan
6029,Ep 1: Endurance - Video Diary | Ultimate Survival,2014-01-07,4152,11,2,Jan
6030,Ep 1:  Mountaineers - Video Diary | Ultimate Survival,2014-01-07,4013,17,1,Jan
6031,Ep 1: Woodsmen -  Video Diary | Ultimate Survival,2014-01-07,4104,15,6,Jan
6032,Scimitar-Horned Oryx Making a Comeback | National Geographic,2014-01-06,31091,331,19,Jan
6033,The Power of Photography to Celebrate | Nat Geo Live,2014-01-06,34341,525,16,Jan
6034,It's Not Easy Being Green | Brain Games,2014-01-06,27346,241,35,Jan
6035,What a Colorful World | Brain Games,2014-01-06,201229,1123,49,Jan
6036,Keeping the Spark | Brain Games,2014-01-06,14691,51,9,Jan
6037,More Than Just a Pretty Face? | Brain Games,2014-01-06,160176,1055,114,Jan
6038,Marty's Run | Ultimate Survival,2014-01-05,10721,95,11,Jan
6039,Booby Trapped | Ultimate Survival,2014-01-05,9111,92,10,Jan
6040,Arson Trail | Kentucky Justice,2014-01-05,22002,148,9,Jan
6041,Redemption Arrest | Kentucky Justice,2014-01-05,102344,535,24,Jan
6042,Jason Silva on Brain Games | Brain Games,2014-01-03,14128,112,14,Jan
6043,Proof: Lynn Johnson on the Heroic Nature of Humanity | National Geographic,2014-01-03,17289,303,15,Jan
6044,Ancient Ancestors Come to Life | National Geographic,2014-01-02,123519,1369,247,Jan
6045,Thrashing Billfish | Do or Die,2014-01-02,51748,289,141,Jan
6046,Cupcakes Gone Bad | Do or Die,2014-01-02,137583,755,417,Jan
6047,Terror on the Slopes | Do or Die,2014-01-02,41399,185,70,Jan
6048,In the Mouth of a Polar Bear | Do or Die,2014-01-02,287748,663,521,Jan
6049,Proof: Jodi Cobb on Cultural Exploration | National Geographic,2014-01-01,16531,192,6,Jan
6050,If There's  a Gas Attack | Doomsday Preppers,2013-12-31,137546,734,111,Dec
6051,Dome of Doom | Doomsday Preppers,2013-12-31,263576,1128,174,Dec
6052,Drone First Aid | Doomsday Preppers,2013-12-31,53261,231,43,Dec
6053,Dodge Family Jam Juice | The Legend of Mick Dodge,2013-12-31,844180,2644,325,Dec
6054,A Visit to the Leather Maker | The Legend of Mick Dodge,2013-12-31,1138085,3858,136,Dec
6055,Hanging Out with Dad | The Legend of Mick Dodge,2013-12-31,347147,1260,44,Dec
6056,Selling Survival: Episode 13: Knife Fighting | National Geographic,2013-12-31,41130,312,0,Dec
6057,Aerial Superiority | Doomsday Preppers,2013-12-31,19281,138,20,Dec
6058,Onward: Hawaii Botanist Races to Save Rare Plants | National Geographic,2013-12-31,47938,923,46,Dec
6059,National Geographic's 2013 Year in Review | National Geographic,2013-12-30,329289,1306,42,Dec
6060,The Power of Photography to Reveal | Nat Geo Live,2013-12-30,147658,1553,32,Dec
6061,Ski Alaska | Ultimate Survival,2013-12-29,28964,127,11,Dec
6062,Deadly Eddie | Ultimate Survival,2013-12-29,39961,151,22,Dec
6063,"Mysterious, Ancient Bible on Display | National Geographic",2013-12-27,341241,4157,766,Dec
6064,New Season | Brain Games,2013-12-27,20160,176,15,Dec
6065,Proof: Brent Stirton on Photography as Obsession | National Geographic,2013-12-27,19813,298,30,Dec
6066,Sticky Octopus | Do or Die,2013-12-26,191794,1023,418,Dec
6067,Harness Alert | Do or Die,2013-12-26,29995,182,87,Dec
6068,Speeding Out of Control | Do or Die,2013-12-26,336793,2633,865,Dec
6069,Bull in the Stands | Do or Die,2013-12-26,8770066,33682,4021,Dec
6070,"What ""Lady Liberty"" and Ellis Island Mean Today | National Geographic",2013-12-26,220283,1219,104,Dec
6071,"Collection Obsession Yields Strange, Fascinating Photos | National Geographic",2013-12-26,17145,289,10,Dec
6072,Can You Really Train Your Cat? | National Geographic,2013-12-24,222256,2731,280,Dec
6073,Meet Mick Dodge | The Legend of Mick Dodge,2013-12-24,1573703,5275,457,Dec
6074,Dark Matter Does Matter! | National Geographic,2013-12-24,48522,591,114,Dec
6075,Selling Survival: Episode 12: Solar Power | National Geographic,2013-12-24,25589,176,0,Dec
6076,Everything Will Fall Down | National Geographic,2013-12-24,38021,355,63,Dec
6077,Epic Slow-Mo Predators (Bassnectar Dubstep Remix) | National Geographic,2013-12-23,102286,1369,105,Dec
6078,Gorgeous Video: Rock Climbing in Oman | National Geographic,2013-12-23,1395750,7979,184,Dec
6079,The Power of Photography to Relate | Nat Geo Live,2013-12-23,86859,1132,52,Dec
6080,Stopping the Fire Bug | Kentucky Justice,2013-12-22,33177,191,24,Dec
6081,Tracking Down the Wanted | Kentucky Justice,2013-12-22,293990,1195,74,Dec
6082,Time-Lapse Captures California's Extraordinary Skies | National Geographic,2013-12-21,253330,4614,281,Dec
6083,Choosing the Year's Best Pictures: 2013 Photo Contest | National Geographic,2013-12-20,84207,710,51,Dec
6084,Snot Otters (aka Hellbenders) Slipping Away | National Geographic,2013-12-20,73447,669,75,Dec
6085,Indoor Volcano Gets Laser Treatment | National Geographic,2013-12-19,18788,169,13,Dec
6086,The Auction | National Geographic,2013-12-19,41427,122,35,Dec
6087,Brotherly Trust | National Geographic,2013-12-19,28522,124,5,Dec
6088,A Visit to the Dentist | National Geographic,2013-12-19,22998,64,13,Dec
6089,Jet Engine | National Geographic,2013-12-19,35209,138,19,Dec
6090,"Bizarre, Furry Kiwi Bird Gets a Closer Look | National Geographic",2013-12-18,1490572,13671,913,Dec
6091,Selling Survival: Episode 11: Back to Basics | National Geographic,2013-12-18,42419,285,0,Dec
6092,Selling Survival: Episode 10: Healthy Living | National Geographic,2013-12-17,39142,158,0,Dec
6093,Dead Man's Leap | Ultimate Survival,2013-12-17,49678,135,33,Dec
6094,Waterfall Washout | Do or Die,2013-12-17,37508,115,12,Dec
6095,Living Among Ancient Dragons | National Geographic,2013-12-16,174123,1742,111,Dec
6096,The Power of Photography to Prove | Nat Geo Live,2013-12-16,76688,1006,40,Dec
6097,Inside the Bear Den | Ultimate Survival,2013-12-15,59348,186,48,Dec
6098,Basement Hideout | Kentucky Justice,2013-12-15,620702,1644,48,Dec
6099,Cowboy in a Boat Ultimate Survival,2013-12-15,172443,480,173,Dec
6100,Proof: Lynsey Addario on Leaving the Comfort Zone  | National Geographic,2013-12-13,45355,311,2,Dec
6101,Unorthodox Sculpting | National Geographic,2013-12-13,46427,323,11,Dec
6102,The Octopus! | National Geographic,2013-12-13,36996,103,12,Dec
6103,Hitch a Ride with Reindeer Herders  | National Geographic,2013-12-12,88613,457,29,Dec
6104,Ashes to Ashes  | National Geographic,2013-12-12,36216,235,16,Dec
6105,A Very Dangerous Universe  | National Geographic,2013-12-12,72680,638,159,Dec
6106,Sifting Through the Dirt | National Geographic,2013-12-12,31367,81,9,Dec
6107,Photographing a Mother Tiger and Her Cub  | National Geographic,2013-12-10,68473,575,62,Dec
6108,Selling Survival: Episode 9: Waste Management  | National Geographic,2013-12-10,42549,146,0,Dec
6109,The Doctor is In | Doomsday Preppers,2013-12-10,72699,359,55,Dec
6110,Like a Knife Blade | Doomsday Preppers,2013-12-10,156020,964,168,Dec
6111,Onward: Beautiful Nighttime Motorcycle Ride Through Jakarta  | National Geographic,2013-12-10,32507,242,23,Dec
6112,Proof: Stephanie Sinclair on Creating a Sense of Urgency | National Geographic,2013-12-09,28775,190,2,Dec
6113,The Power of Photography to Witness | Nat Geo Live,2013-12-09,152177,2215,49,Dec
6114,Child Sacrifice in the Age of Abraham | Lost Faces of the Bible,2013-12-09,200247,1836,910,Dec
6115,"Rebuilding a 6,000 Year-Old Skull | Lost Faces of the Bible",2013-12-09,83999,725,50,Dec
6116,Rapid River | Ultimate Survival,2013-12-08,41290,149,18,Dec
6117,Shots Fired | Kentucky Justice,2013-12-08,78951,313,44,Dec
6118,Search for Arrows | Kentucky Justice,2013-12-08,44723,147,54,Dec
6119,All In Stride | Ultimate Survival,2013-12-08,26209,69,15,Dec
6120,What It Takes to Be an Adventurer  | National Geographic,2013-12-06,133924,2980,147,Dec
6121,Proof: Ed Kashi on the Greatest Work You'll Do | National Geographic,2013-12-06,44699,735,17,Dec
6122,Team Profile: The Endurance Athletes | Ultimate Survival,2013-12-05,35620,74,4,Dec
6123,Team Profile: The Woodsmen | Ultimate Survival,2013-12-05,33328,39,3,Dec
6124,Team Profile: The Mountaineers | Ultimate Survival,2013-12-05,63802,75,6,Dec
6125,Tigers Forever: Saving the World's Most Endangered Big Cat | National Geographic,2013-12-05,85520,823,43,Dec
6126,Team Profile: The Military | Ultimate Survival,2013-12-05,116462,345,55,Dec
6127,Onward: From Arusha to Dubai | National Geographic,2013-12-05,1948,9,0,Dec
6128,Forensic Artistry | Lost Faces of the Bible,2013-12-05,272171,2222,113,Dec
6129,Walking in Jesus' Footsteps | Lost Faces of the Bible,2013-12-05,54048,196,70,Dec
6130,This Little Piggy's Going to Market | National Geographic,2013-12-05,53392,210,37,Dec
6131,Sword Play | National Geographic,2013-12-05,32800,157,27,Dec
6132,Chasing a Mountain Lion in Hollywood's Urban Jungle | National Geographic,2013-12-05,108144,855,74,Dec
6133,Ultimate Survival Alaska | National Geographic,2013-12-04,23763,52,9,Dec
6134,Onward: Drones Overhead — Protecting Orangutans from Above | National Geographic,2013-12-04,131162,596,52,Dec
6135,Selling Survival: Episode 8: Survival Tools | National Geographic,2013-12-03,37799,160,0,Dec
6136,Hangout: Cause an Uproar for Big Cats | National Geographic,2013-12-03,0,142,13,Dec
6137,Body Chute | Doomsday Preppers,2013-12-03,444638,1877,320,Dec
6138,The Outbreak Spreads Worldwide | National Geographic,2013-12-03,80783,640,277,Dec
6139,This Could Be Rabies! | National Geographic,2013-12-03,1101502,7579,1379,Dec
6140,Proof: David Doubilet on the World Beneath the Surface | National Geographic,2013-12-03,30835,166,9,Dec
6141,The Moonshot | Nat Geo Live,2013-12-02,91326,1251,107,Dec
